DataStream0,DataStream1,DataStream2,DataStream3,DataStream4,DataStream5,DataStream6,DataStream7,DataStream8,DataStream9,DataStream10,DataStream11,DataStream12,DataStream13,DataStream14,DataStream15,DataStream16,
123.0,0.0,465.0,4183.589743589744,4292.307692307693,4384.615384615385,5488.205128205129,4137.948717948719,4200.512820512821,3931.2820512820517,4321.025641025642,4145.641025641026,4113.333333333334,4375.8974358974365,4144.615384615385,3694.8717948717954,4071.2820512820517,
124.0,0.0,448.0,4188.717948717949,4299.48717948718,4387.179487179487,5488.205128205129,4134.871794871796,4190.256410256411,3929.7435897435903,4322.564102564103,4143.076923076924,4125.128205128206,4375.8974358974365,4146.153846153847,3701.538461538462,4072.820512820513,
125.0,0.0,438.0,4185.128205128206,4296.923076923077,4385.128205128206,5487.179487179488,4134.871794871796,4182.564102564103,3906.666666666667,4309.743589743591,4128.717948717949,4126.153846153847,4369.2307692307695,4138.461538461539,3697.435897435898,4065.1282051282055,
126.0,0.0,478.0,4170.256410256411,4284.102564102564,4370.769230769231,5487.6923076923085,4132.307692307693,4140.000000000001,3887.692307692308,4290.769230769231,4112.307692307693,4106.666666666667,4347.179487179487,4117.435897435898,3673.333333333334,4045.6410256410263,
127.0,0.0,465.0,4162.051282051282,4275.384615384616,4360.512820512821,5486.666666666667,4123.589743589744,4123.076923076924,3899.48717948718,4290.769230769231,4114.358974358975,4089.7435897435903,4338.461538461539,4105.128205128206,3662.0512820512827,4034.8717948717954,
128.0,0.0,448.0,4174.358974358975,4283.076923076924,4374.358974358975,5484.615384615386,4121.025641025642,4198.461538461539,3929.2307692307695,4316.923076923077,4136.410256410257,4101.538461538462,4366.153846153847,4127.179487179487,3690.7692307692314,4052.820512820513,
0.0,0.0,437.0,4178.974358974359,4285.128205128206,4382.564102564103,5485.128205128206,4124.102564102564,4230.769230769231,3931.2820512820517,4327.179487179487,4143.076923076924,4111.282051282052,4377.948717948719,4141.025641025642,3709.7435897435903,4062.0512820512827,
1.0,0.0,0.0,4166.666666666667,4275.8974358974365,4371.282051282052,5485.128205128206,4125.128205128206,4180.000000000001,3909.2307692307695,4309.743589743591,4138.461538461539,4096.410256410257,4351.282051282052,4122.564102564103,3688.717948717949,4048.205128205129,
2.0,0.0,470.0,4166.153846153847,4281.538461538462,4372.307692307693,5483.589743589744,4127.179487179487,4171.282051282052,3907.1794871794878,4306.153846153847,4142.051282051282,4091.2820512820517,4343.589743589744,4115.8974358974365,3674.358974358975,4046.1538461538466,
3.0,0.0,496.0,4172.820512820514,4286.666666666667,4380.000000000001,5481.025641025642,4132.307692307693,4177.948717948719,3914.358974358975,4310.769230769231,4130.769230769231,4097.435897435898,4355.8974358974365,4125.641025641026,3677.9487179487182,4048.717948717949,
4.0,0.0,498.0,4170.256410256411,4278.461538461539,4374.358974358975,5481.538461538462,4133.333333333334,4161.538461538462,3911.7948717948725,4298.461538461539,4111.282051282052,4094.8717948717954,4350.769230769231,4125.641025641026,3673.8461538461543,4044.1025641025644,
5.0,0.0,487.0,4168.717948717949,4278.974358974359,4371.794871794872,5483.076923076924,4126.153846153847,4167.6923076923085,3908.205128205129,4292.820512820514,4109.74358974359,4084.1025641025644,4342.564102564103,4117.435897435898,3668.717948717949,4045.1282051282055,
6.0,0.0,508.0,4167.6923076923085,4280.000000000001,4373.333333333334,5481.025641025642,4118.461538461539,4173.846153846154,3905.6410256410263,4298.461538461539,4114.871794871796,4065.1282051282055,4340.000000000001,4110.769230769231,3668.205128205129,4041.0256410256416,
7.0,0.0,433.0,4173.846153846154,4280.000000000001,4378.974358974359,5482.564102564103,4129.74358974359,4184.102564102564,3914.358974358975,4295.8974358974365,4115.8974358974365,4062.0512820512827,4347.6923076923085,4114.871794871796,3672.820512820513,4041.0256410256416,
8.0,0.0,430.0,4184.102564102564,4283.076923076924,4385.641025641026,5485.641025641026,4138.461538461539,4193.846153846154,3922.564102564103,4292.307692307693,4116.923076923077,4073.333333333334,4360.000000000001,4126.153846153847,3680.0000000000005,4053.8461538461543,
9.0,0.0,435.0,4177.435897435898,4284.102564102564,4380.000000000001,5484.615384615386,4127.6923076923085,4176.923076923077,3915.3846153846157,4297.435897435898,4116.410256410257,4072.307692307693,4346.666666666667,4118.461538461539,3672.307692307693,4050.2564102564106,
10.0,0.0,478.0,4165.641025641026,4276.923076923077,4370.769230769231,5483.589743589744,4123.589743589744,4163.076923076924,3904.1025641025644,4292.307692307693,4110.769230769231,4070.2564102564106,4327.179487179487,4100.512820512821,3656.9230769230776,4032.820512820513,
11.0,0.0,465.0,4166.666666666667,4269.2307692307695,4375.384615384616,5482.051282051283,4124.102564102564,4173.333333333334,3907.692307692308,4284.615384615385,4114.871794871796,4074.8717948717954,4337.948717948719,4107.6923076923085,3662.564102564103,4035.3846153846157,
12.0,0.0,448.0,4170.256410256411,4269.74358974359,4385.128205128206,5481.025641025642,4121.025641025642,4175.8974358974365,3919.48717948718,4297.948717948719,4123.076923076924,4078.461538461539,4352.307692307693,4125.641025641026,3676.410256410257,4048.717948717949,
13.0,0.0,438.0,4168.205128205129,4279.48717948718,4382.564102564103,5481.025641025642,4124.102564102564,4163.076923076924,3924.615384615385,4314.871794871796,4121.025641025642,4081.538461538462,4348.717948717949,4125.641025641026,3673.8461538461543,4048.717948717949,
14.0,0.0,478.0,4169.74358974359,4283.076923076924,4380.000000000001,5480.512820512821,4126.666666666667,4164.615384615385,3925.1282051282055,4317.948717948719,4129.74358974359,4084.1025641025644,4348.717948717949,4123.076923076924,3669.7435897435903,4046.666666666667,
15.0,0.0,465.0,4168.717948717949,4271.282051282052,4382.051282051282,5483.076923076924,4118.461538461539,4179.48717948718,3921.538461538462,4313.333333333334,4138.974358974359,4078.9743589743593,4348.205128205129,4124.102564102564,3675.3846153846157,4046.1538461538466,
16.0,0.0,0.0,4167.179487179487,4268.205128205129,4383.076923076924,5482.564102564103,4116.410256410257,4199.48717948718,3923.589743589744,4312.307692307693,4135.384615384616,4079.48717948718,4347.179487179487,4123.589743589744,3675.8974358974365,4047.692307692308,
17.0,0.0,0.0,4170.769230769231,4280.512820512821,4385.641025641026,5481.025641025642,4130.256410256411,4207.179487179487,3929.2307692307695,4317.435897435898,4141.538461538462,4085.6410256410263,4356.410256410257,4129.74358974359,3668.717948717949,4055.3846153846157,
18.0,0.0,0.0,4171.794871794872,4281.538461538462,4387.179487179487,5481.025641025642,4136.923076923077,4189.74358974359,3922.564102564103,4318.461538461539,4151.794871794872,4082.564102564103,4361.025641025642,4135.8974358974365,3662.564102564103,4056.410256410257,
19.0,0.0,0.0,4169.2307692307695,4271.794871794872,4386.666666666667,5480.512820512821,4124.615384615385,4173.846153846154,3913.8461538461543,4312.820512820514,4134.358974358975,4077.9487179487187,4351.794871794872,4129.74358974359,3660.0000000000005,4048.717948717949,
20.0,0.0,0.0,4168.205128205129,4267.179487179487,4387.6923076923085,5481.538461538462,4115.384615384616,4171.794871794872,3918.9743589743593,4310.256410256411,4116.923076923077,4067.692307692308,4344.102564102564,4122.564102564103,3655.8974358974365,4043.076923076924,
21.0,0.0,0.0,4168.205128205129,4267.6923076923085,4390.769230769231,5482.051282051283,4116.410256410257,4178.461538461539,3927.692307692308,4311.794871794872,4125.641025641026,4053.8461538461543,4344.615384615385,4124.102564102564,3654.358974358975,4043.076923076924,
22.0,0.0,0.0,4167.179487179487,4262.564102564103,4388.717948717949,5480.512820512821,4116.410256410257,4186.153846153847,3922.564102564103,4308.717948717949,4126.153846153847,4055.8974358974365,4341.025641025642,4122.564102564103,3651.794871794872,4041.538461538462,
23.0,0.0,0.0,4166.666666666667,4260.512820512821,4386.666666666667,5480.000000000001,4118.461538461539,4194.871794871796,3920.0000000000005,4308.205128205129,4122.564102564103,4072.307692307693,4341.025641025642,4121.538461538462,3653.333333333334,4044.1025641025644,
24.0,0.0,0.0,4167.179487179487,4266.153846153847,4386.666666666667,5478.974358974359,4125.641025641026,4194.358974358975,3929.7435897435903,4314.871794871796,4128.205128205129,4066.666666666667,4347.6923076923085,4125.641025641026,3658.461538461539,4049.23076923077,
25.0,0.0,0.0,4162.051282051282,4264.615384615385,4381.025641025642,5478.461538461539,4123.589743589744,4178.461538461539,3926.1538461538466,4312.820512820514,4123.076923076924,4040.0000000000005,4342.051282051282,4121.025641025642,3649.7435897435903,4039.48717948718,
26.0,0.0,0.0,4154.358974358975,4260.512820512821,4375.384615384616,5478.461538461539,4117.435897435898,4174.358974358975,3914.358974358975,4304.102564102564,4117.435897435898,4044.1025641025644,4332.820512820514,4114.871794871796,3646.1538461538466,4031.2820512820517,
27.0,0.0,0.0,4159.48717948718,4270.769230769231,4379.48717948718,5478.461538461539,4126.666666666667,4191.282051282052,3918.9743589743593,4305.128205128206,4129.2307692307695,4063.589743589744,4345.128205128206,4124.615384615385,3657.9487179487182,4045.6410256410263,
28.0,0.0,0.0,4170.769230769231,4280.512820512821,4387.6923076923085,5478.974358974359,4133.846153846154,4192.307692307693,3928.205128205129,4313.333333333334,4139.48717948718,4058.9743589743593,4361.538461538462,4134.871794871796,3647.1794871794878,4062.0512820512827,
29.0,0.0,0.0,4172.820512820514,4278.974358974359,4391.282051282052,5475.8974358974365,4129.2307692307695,4184.615384615385,3927.1794871794878,4322.051282051282,4141.025641025642,4057.435897435898,4362.051282051282,4131.794871794872,3625.1282051282055,4062.564102564103,
30.0,0.0,0.0,4172.820512820514,4284.102564102564,4391.794871794872,5474.3589743589755,4132.820512820514,4203.076923076924,3928.717948717949,4332.820512820514,4151.794871794872,4072.820512820513,4361.025641025642,4134.871794871796,3627.692307692308,4062.0512820512827,
31.0,0.0,0.0,4167.6923076923085,4284.615384615385,4382.564102564103,5477.948717948719,4136.410256410257,4194.871794871796,3922.564102564103,4327.6923076923085,4144.615384615385,4069.7435897435903,4356.923076923077,4135.8974358974365,3624.615384615385,4056.9230769230776,
32.0,0.0,0.0,4153.846153846154,4270.769230769231,4370.769230769231,5476.410256410257,4128.717948717949,4147.6923076923085,3908.205128205129,4312.820512820514,4122.051282051282,4054.8717948717954,4344.102564102564,4123.076923076924,3604.1025641025644,4041.0256410256416,
33.0,0.0,0.0,4156.410256410257,4272.307692307693,4379.48717948718,5473.846153846154,4127.6923076923085,4171.794871794872,3918.9743589743593,4320.512820512821,4134.358974358975,4060.0000000000005,4346.153846153847,4124.102564102564,3607.692307692308,4043.076923076924,
34.0,0.0,0.0,4172.307692307693,4288.717948717949,4393.846153846154,5474.871794871796,4139.48717948718,4234.871794871796,3938.461538461539,4337.948717948719,4154.871794871796,4076.410256410257,4362.564102564103,4137.948717948719,3632.307692307693,4064.615384615385,
35.0,0.0,0.0,4174.871794871796,4292.820512820514,4392.820512820514,5478.461538461539,4139.48717948718,4215.8974358974365,3930.7692307692314,4331.794871794872,4145.128205128206,4082.0512820512827,4366.666666666667,4138.461538461539,3636.410256410257,4071.7948717948725,
36.0,0.0,0.0,4167.6923076923085,4283.076923076924,4387.6923076923085,5476.923076923078,4133.846153846154,4185.128205128206,3922.564102564103,4323.589743589744,4143.589743589744,4070.7692307692314,4358.974358974359,4129.74358974359,3596.9230769230776,4064.1025641025644,
37.0,0.0,0.0,4171.794871794872,4282.564102564103,4388.205128205129,5472.820512820514,4138.461538461539,4211.794871794872,3930.7692307692314,4327.6923076923085,4161.025641025642,4065.6410256410263,4359.48717948718,4130.769230769231,3546.666666666667,4061.0256410256416,
38.0,0.0,0.0,4177.948717948719,4289.74358974359,4388.205128205129,5473.846153846154,4141.025641025642,4213.333333333334,3928.717948717949,4328.717948717949,4158.461538461539,4074.358974358975,4361.025641025642,4135.384615384616,3522.564102564103,4060.5128205128212,
39.0,0.0,0.0,4175.384615384616,4289.2307692307695,4389.743589743591,5475.8974358974365,4140.000000000001,4172.820512820514,3923.589743589744,4331.282051282052,4142.564102564103,4078.9743589743593,4355.384615384616,4136.923076923077,3512.820512820513,4059.48717948718,
40.0,0.0,0.0,4178.974358974359,4289.74358974359,4398.461538461539,5476.410256410257,4142.051282051282,4183.589743589744,3934.358974358975,4341.025641025642,4143.076923076924,4075.8974358974365,4355.8974358974365,4142.051282051282,3504.1025641025644,4065.6410256410263,
41.0,0.0,0.0,4188.717948717949,4296.923076923077,4401.025641025642,5476.923076923078,4143.589743589744,4227.6923076923085,3941.0256410256416,4339.48717948718,4154.871794871796,4077.9487179487187,4364.615384615385,4147.6923076923085,3504.1025641025644,4071.7948717948725,
42.0,0.0,0.0,4184.615384615385,4292.307692307693,4394.871794871796,5472.820512820514,4141.538461538462,4212.820512820514,3929.7435897435903,4328.205128205129,4155.8974358974365,4087.1794871794878,4363.589743589744,4143.076923076924,3506.666666666667,4067.1794871794878,
43.0,0.0,0.0,4170.256410256411,4276.923076923077,4389.2307692307695,5472.307692307693,4131.794871794872,4174.358974358975,3921.538461538462,4323.589743589744,4145.128205128206,4088.717948717949,4355.8974358974365,4133.333333333334,3500.512820512821,4059.48717948718,
44.0,0.0,0.0,4170.256410256411,4281.025641025642,4393.333333333334,5474.3589743589755,4128.205128205129,4194.871794871796,3929.7435897435903,4332.307692307693,4147.6923076923085,4080.5128205128212,4357.948717948719,4136.923076923077,3495.8974358974365,4064.1025641025644,
45.0,0.0,0.0,4174.358974358975,4285.128205128206,4393.333333333334,5472.307692307693,4137.948717948719,4211.794871794872,3931.7948717948725,4329.743589743591,4150.769230769231,4072.820512820513,4357.435897435898,4143.589743589744,3492.820512820513,4069.23076923077,
46.0,0.0,0.0,4168.205128205129,4275.384615384616,4382.564102564103,5471.794871794872,4140.000000000001,4191.282051282052,3924.615384615385,4309.743589743591,4132.307692307693,4071.2820512820517,4348.205128205129,4132.820512820514,3486.1538461538466,4055.3846153846157,
47.0,0.0,0.0,4165.641025641026,4276.410256410257,4381.025641025642,5472.820512820514,4129.74358974359,4198.974358974359,3929.7435897435903,4306.666666666667,4129.2307692307695,4067.1794871794878,4343.589743589744,4123.076923076924,3479.48717948718,4043.589743589744,
48.0,0.0,0.0,4168.205128205129,4283.076923076924,4388.205128205129,5472.307692307693,4134.871794871796,4210.769230769231,3931.7948717948725,4321.025641025642,4142.051282051282,4062.564102564103,4341.538461538462,4128.717948717949,3474.8717948717954,4049.23076923077,
49.0,0.0,0.0,4167.179487179487,4279.48717948718,4388.717948717949,5470.256410256411,4143.589743589744,4192.820512820514,3924.615384615385,4316.923076923077,4126.666666666667,4066.1538461538466,4338.461538461539,4126.666666666667,3477.435897435898,4050.7692307692314,
50.0,0.0,0.0,4167.6923076923085,4278.974358974359,4385.128205128206,5468.717948717949,4129.74358974359,4203.589743589744,3937.9487179487182,4308.717948717949,4124.102564102564,4061.538461538462,4343.589743589744,4121.025641025642,3485.641025641026,4045.1282051282055,
51.0,0.0,0.0,4169.2307692307695,4284.102564102564,4387.179487179487,5471.282051282052,4125.641025641026,4213.333333333334,3950.7692307692314,4325.128205128206,4149.74358974359,4059.48717948718,4355.384615384616,4127.6923076923085,3491.794871794872,4046.1538461538466,
52.0,0.0,0.0,4156.923076923077,4272.307692307693,4376.923076923077,5470.256410256411,4141.538461538462,4158.974358974359,3921.538461538462,4327.179487179487,4136.923076923077,4058.461538461539,4347.179487179487,4120.512820512821,3480.512820512821,4036.410256410257,
53.0,0.0,0.0,4147.6923076923085,4261.538461538462,4364.102564102564,5467.6923076923085,4136.410256410257,4152.820512820514,3905.6410256410263,4304.615384615385,4113.846153846154,4041.538461538462,4324.615384615385,4101.538461538462,3466.1538461538466,4020.0000000000005,
54.0,0.0,0.0,4162.051282051282,4277.948717948719,4378.461538461539,5469.2307692307695,4121.025641025642,4232.307692307693,3938.9743589743593,4315.8974358974365,4146.153846153847,4051.7948717948725,4327.179487179487,4109.2307692307695,3481.538461538462,4032.820512820513,
55.0,0.0,0.0,4175.8974358974365,4296.923076923077,4396.923076923077,5470.769230769231,4132.820512820514,4249.74358974359,3956.410256410257,4347.179487179487,4171.282051282052,4080.0000000000005,4353.333333333334,4132.307692307693,3504.615384615385,4057.435897435898,
56.0,0.0,0.0,4170.256410256411,4289.2307692307695,4387.6923076923085,5469.2307692307695,4143.589743589744,4194.358974358975,3933.8461538461543,4337.948717948719,4148.205128205129,4061.538461538462,4358.461538461539,4131.794871794872,3497.435897435898,4051.7948717948725,
57.0,0.0,0.0,4165.128205128206,4280.000000000001,4375.384615384616,5467.6923076923085,4125.128205128206,4191.282051282052,3922.564102564103,4312.820512820514,4135.384615384616,4034.8717948717954,4344.102564102564,4120.000000000001,3487.1794871794878,4040.0000000000005,
58.0,0.0,0.0,4168.205128205129,4286.153846153847,4380.000000000001,5470.769230769231,4121.025641025642,4220.000000000001,3930.2564102564106,4320.000000000001,4142.051282051282,4066.1538461538466,4342.564102564103,4117.435897435898,3499.48717948718,4047.1794871794878,
59.0,0.0,0.0,4168.205128205129,4289.2307692307695,4384.102564102564,5471.794871794872,4146.153846153847,4201.538461538462,3928.205128205129,4331.794871794872,4139.48717948718,4083.589743589744,4352.307692307693,4121.538461538462,3511.794871794872,4053.333333333334,
60.0,0.0,0.0,4167.6923076923085,4290.769230769231,4385.641025641026,5467.179487179488,4153.846153846154,4184.615384615385,3928.205128205129,4322.051282051282,4141.025641025642,4056.410256410257,4360.000000000001,4125.641025641026,3512.307692307693,4052.820512820513,
61.0,0.0,0.0,4168.205128205129,4293.333333333334,4389.743589743591,5467.6923076923085,4137.435897435898,4203.076923076924,3936.9230769230776,4315.8974358974365,4144.615384615385,4056.410256410257,4354.871794871796,4122.564102564103,3505.641025641026,4050.7692307692314,
62.0,0.0,0.0,4167.6923076923085,4289.2307692307695,4387.6923076923085,5468.205128205129,4139.48717948718,4223.589743589744,3942.0512820512827,4325.128205128206,4139.48717948718,4070.2564102564106,4344.615384615385,4121.025641025642,3498.461538461539,4048.205128205129,
63.0,0.0,0.0,4167.6923076923085,4288.717948717949,4384.102564102564,5466.153846153847,4152.820512820514,4221.025641025642,3941.0256410256416,4331.282051282052,4140.512820512821,4055.3846153846157,4343.076923076924,4126.153846153847,3501.0256410256416,4049.23076923077,
64.0,0.0,437.0,4168.717948717949,4295.384615384616,4387.179487179487,5467.179487179488,4146.666666666667,4207.179487179487,3936.9230769230776,4331.282051282052,4148.205128205129,4046.1538461538466,4347.6923076923085,4129.2307692307695,3508.205128205129,4052.820512820513,
65.0,0.0,0.0,4165.128205128206,4298.974358974359,4390.256410256411,5466.666666666667,4137.948717948719,4202.051282051282,3933.333333333334,4329.743589743591,4145.128205128206,4064.1025641025644,4351.794871794872,4126.666666666667,3514.3589743589746,4053.8461538461543,
66.0,0.0,470.0,4158.461538461539,4291.794871794872,4384.615384615385,5467.6923076923085,4137.948717948719,4187.6923076923085,3927.1794871794878,4323.589743589744,4138.974358974359,4063.589743589744,4349.743589743591,4123.589743589744,3514.8717948717954,4048.205128205129,
67.0,0.0,496.0,4152.820512820514,4281.025641025642,4376.410256410257,5467.179487179488,4138.461538461539,4176.923076923077,3924.1025641025644,4323.076923076924,4150.769230769231,4048.205128205129,4342.564102564103,4118.974358974359,3513.8461538461543,4040.5128205128212,
68.0,0.0,498.0,4152.820512820514,4283.589743589744,4380.000000000001,5466.666666666667,4142.051282051282,4208.717948717949,3936.9230769230776,4335.384615384616,4162.051282051282,4064.1025641025644,4347.179487179487,4116.923076923077,3521.0256410256416,4041.538461538462,
69.0,0.0,487.0,4156.923076923077,4292.307692307693,4384.615384615385,5465.128205128206,4143.589743589744,4235.384615384616,3952.307692307693,4341.538461538462,4151.794871794872,4076.9230769230776,4354.358974358975,4120.000000000001,3529.2307692307695,4044.615384615385,
70.0,0.0,508.0,4155.8974358974365,4286.666666666667,4378.974358974359,5463.589743589744,4141.025641025642,4211.794871794872,3948.205128205129,4329.2307692307695,4137.948717948719,4050.7692307692314,4340.512820512821,4114.358974358975,3524.1025641025644,4036.410256410257,
71.0,0.0,433.0,4152.307692307693,4281.025641025642,4372.820512820514,5466.666666666667,4132.307692307693,4186.153846153847,3935.8974358974365,4317.435897435898,4138.974358974359,4024.615384615385,4323.076923076924,4102.051282051282,3516.9230769230776,4028.205128205129,
72.0,0.0,430.0,4153.333333333334,4285.641025641026,4374.871794871796,5468.205128205129,4121.538461538462,4201.025641025642,3934.8717948717954,4320.000000000001,4141.025641025642,4030.7692307692314,4328.717948717949,4101.538461538462,3524.615384615385,4031.7948717948725,
73.0,0.0,435.0,4158.461538461539,4291.794871794872,4381.025641025642,5466.153846153847,4130.769230769231,4208.717948717949,3939.48717948718,4326.153846153847,4141.538461538462,4048.717948717949,4342.564102564103,4111.794871794872,3539.48717948718,4037.9487179487182,
74.0,0.0,478.0,4157.435897435898,4291.282051282052,4381.538461538462,5466.666666666667,4148.717948717949,4185.128205128206,3932.820512820513,4322.051282051282,4140.512820512821,4053.333333333334,4346.153846153847,4114.871794871796,3544.615384615385,4037.435897435898,
75.0,0.0,465.0,4158.461538461539,4291.794871794872,4380.000000000001,5466.666666666667,4143.589743589744,4185.641025641026,3928.205128205129,4323.589743589744,4142.051282051282,4050.7692307692314,4344.615384615385,4114.358974358975,3545.6410256410263,4041.0256410256416,
76.0,0.0,448.0,4166.153846153847,4293.333333333334,4383.589743589744,5464.102564102564,4134.358974358975,4212.820512820514,3932.307692307693,4332.820512820514,4144.615384615385,4056.410256410257,4349.743589743591,4120.000000000001,3555.3846153846157,4051.2820512820517,
77.0,0.0,438.0,4161.025641025642,4287.6923076923085,4381.025641025642,5463.589743589744,4141.538461538462,4209.2307692307695,3930.2564102564106,4326.153846153847,4140.512820512821,4056.410256410257,4353.846153846154,4117.948717948719,3562.0512820512827,4048.717948717949,
78.0,0.0,478.0,4150.769230769231,4284.615384615385,4372.307692307693,5465.641025641026,4141.538461538462,4182.051282051282,3922.0512820512827,4314.358974358975,4133.846153846154,4037.435897435898,4345.641025641026,4105.641025641026,3552.307692307693,4034.8717948717954,
79.0,0.0,465.0,4155.8974358974365,4290.256410256411,4375.384615384616,5466.153846153847,4135.384615384616,4181.025641025642,3925.1282051282055,4321.538461538462,4136.410256410257,4031.2820512820517,4333.846153846154,4101.538461538462,3549.2307692307695,4033.333333333334,
80.0,0.0,448.0,4157.948717948719,4290.256410256411,4378.461538461539,5464.102564102564,4133.846153846154,4188.717948717949,3931.2820512820517,4322.564102564103,4138.461538461539,4030.2564102564106,4333.333333333334,4105.128205128206,3557.435897435898,4043.076923076924,
81.0,0.0,438.0,4153.333333333334,4285.641025641026,4371.282051282052,5464.102564102564,4136.410256410257,4186.666666666667,3927.692307692308,4308.205128205129,4126.666666666667,4024.615384615385,4342.051282051282,4108.205128205129,3557.9487179487182,4041.538461538462,
82.0,0.0,478.0,4160.000000000001,4291.282051282052,4374.871794871796,5464.615384615386,4138.974358974359,4185.641025641026,3924.615384615385,4307.6923076923085,4117.948717948719,4033.333333333334,4345.128205128206,4112.307692307693,3555.8974358974365,4038.461538461539,
83.0,0.0,465.0,4166.666666666667,4294.358974358975,4378.461538461539,5461.025641025642,4132.820512820514,4181.538461538462,3920.5128205128212,4312.820512820514,4118.461538461539,4034.8717948717954,4338.461538461539,4111.794871794872,3555.3846153846157,4040.5128205128212,
84.0,0.0,448.0,4164.615384615385,4293.333333333334,4378.974358974359,5463.076923076924,4130.256410256411,4192.820512820514,3924.1025641025644,4312.307692307693,4131.794871794872,4028.717948717949,4346.153846153847,4119.48717948718,3566.1538461538466,4049.23076923077,
85.0,0.0,438.0,4170.769230769231,4302.051282051282,4391.794871794872,5465.641025641026,4141.538461538462,4206.153846153847,3926.666666666667,4317.948717948719,4153.846153846154,4048.205128205129,4368.205128205129,4137.435897435898,3587.1794871794878,4064.615384615385,
86.0,0.0,478.0,4175.384615384616,4302.051282051282,4392.820512820514,5464.102564102564,4142.564102564103,4194.871794871796,3913.8461538461543,4320.000000000001,4156.410256410257,4060.5128205128212,4366.153846153847,4135.384615384616,3584.615384615385,4066.1538461538466,
87.0,0.0,465.0,4164.615384615385,4289.74358974359,4374.358974358975,5464.615384615386,4130.769230769231,4177.948717948719,3905.1282051282055,4306.153846153847,4137.948717948719,4041.0256410256416,4343.589743589744,4117.435897435898,3564.615384615385,4052.307692307693,
88.0,0.0,448.0,4156.923076923077,4289.74358974359,4370.769230769231,5464.102564102564,4129.74358974359,4170.256410256411,3908.717948717949,4293.333333333334,4116.923076923077,4042.0512820512827,4342.564102564103,4114.358974358975,3565.6410256410263,4048.717948717949,
89.0,0.0,438.0,4165.128205128206,4298.974358974359,4382.051282051282,5463.076923076924,4134.871794871796,4170.769230769231,3915.3846153846157,4296.923076923077,4113.846153846154,4055.8974358974365,4356.923076923077,4128.205128205129,3579.48717948718,4060.5128205128212,
90.0,0.0,478.0,4170.769230769231,4301.538461538462,4383.589743589744,5463.589743589744,4136.410256410257,4183.076923076924,3922.564102564103,4308.717948717949,4131.282051282052,4042.564102564103,4357.435897435898,4131.794871794872,3578.9743589743593,4065.6410256410263,
91.0,0.0,465.0,4170.769230769231,4300.000000000001,4384.615384615385,5463.589743589744,4137.948717948719,4201.025641025642,3929.7435897435903,4316.410256410257,4144.615384615385,4035.8974358974365,4357.948717948719,4131.794871794872,3577.435897435898,4063.076923076924,
92.0,0.0,448.0,4168.205128205129,4297.948717948719,4386.153846153847,5462.051282051283,4134.358974358975,4195.8974358974365,3925.6410256410263,4316.923076923077,4133.846153846154,4051.2820512820517,4360.000000000001,4134.871794871796,3577.435897435898,4060.5128205128212,
93.0,0.0,438.0,4160.512820512821,4293.846153846154,4375.384615384616,5459.487179487181,4136.410256410257,4172.820512820514,3914.358974358975,4310.256410256411,4121.025641025642,4053.8461538461543,4352.820512820514,4126.153846153847,3585.1282051282055,4054.8717948717954,
94.0,0.0,478.0,4156.410256410257,4293.333333333334,4369.2307692307695,5461.538461538462,4141.538461538462,4166.153846153847,3914.8717948717954,4308.717948717949,4127.6923076923085,4044.1025641025644,4352.820512820514,4121.025641025642,3624.1025641025644,4053.333333333334,
95.0,0.0,465.0,4167.6923076923085,4298.461538461539,4377.435897435898,5462.564102564103,4131.794871794872,4187.6923076923085,3924.1025641025644,4316.923076923077,4140.000000000001,4054.358974358975,4363.076923076924,4131.282051282052,3667.692307692308,4059.48717948718,
96.0,0.0,448.0,4174.358974358975,4302.564102564103,4380.000000000001,5460.512820512821,4124.102564102564,4197.948717948719,3926.666666666667,4317.948717948719,4145.641025641026,4062.0512820512827,4358.461538461539,4131.794871794872,3676.410256410257,4063.589743589744,
97.0,0.0,438.0,4165.128205128206,4297.948717948719,4374.358974358975,5461.538461538462,4136.410256410257,4172.307692307693,3915.8974358974365,4306.153846153847,4133.333333333334,4040.0000000000005,4346.666666666667,4117.948717948719,3671.794871794872,4055.8974358974365,
98.0,0.0,478.0,4164.102564102564,4296.923076923077,4376.410256410257,5460.000000000001,4143.076923076924,4162.051282051282,3909.2307692307695,4309.2307692307695,4122.051282051282,4030.2564102564106,4351.282051282052,4117.948717948719,3682.0512820512827,4050.2564102564106,
99.0,0.0,465.0,4168.205128205129,4300.512820512821,4375.8974358974365,5457.948717948719,4133.333333333334,4184.615384615385,3918.9743589743593,4319.48717948718,4136.410256410257,4036.9230769230776,4351.794871794872,4121.025641025642,3686.1538461538466,4050.2564102564106,
100.0,0.0,448.0,4166.153846153847,4298.974358974359,4370.256410256411,5460.512820512821,4135.384615384616,4197.435897435898,3928.205128205129,4309.2307692307695,4148.205128205129,4034.358974358975,4341.538461538462,4112.307692307693,3683.0769230769233,4049.23076923077,
101.0,0.0,438.0,4163.076923076924,4294.358974358975,4371.282051282052,5460.000000000001,4142.564102564103,4173.846153846154,3916.410256410257,4297.948717948719,4131.794871794872,4044.1025641025644,4346.153846153847,4110.256410256411,3690.7692307692314,4049.23076923077,
